transaction_id,account_id,transaction_type,transaction_date,amount,currency_code,status,created_timestamp
24039731,527151,Deposit,2024-07-06 14:16:28,2914.13,USD,Failed,2024-01-23 00:03:22
62874352,151162,Withdrawal,2023-12-08 23:31:02,406.54,USD,Completed,2024-08-31 21:32:15
76456229,835957,Deposit,2024-02-10 18:26:57,2529.91,USD,Pending,2024-10-14 22:07:15
55420131,192976,Transfer,2024-04-18 08:03:21,1668.2,USD,Completed,2024-01-04 18:49:42
59338834,673840,Withdrawal,2024-06-13 05:26:42,562.01,USD,Completed,2023-12-01 23:20:10
84407703,565859,Withdrawal,2024-11-07 12:13:15,106.38,USD,Pending,2023-12-19 07:09:06
77441742,405887,Withdrawal,2024-02-18 08:05:14,432.54,USD,Completed,2024-03-23 23:14:09
59257227,954750,Transfer,2024-01-05 11:41:54,1336.65,USD,Failed,2024-07-18 19:27:19
69241256,854335,Transfer,2024-03-24 03:03:35,365.15,USD,Pending,2024-06-21 07:31:14
57958426,931135,Withdrawal,2023-12-21 06:27:50,870.92,USD,Completed,2024-04-20 01:59:42
90401090,834280,Deposit,2024-04-18 18:58:14,4185.39,USD,Completed,2023-11-28 19:41:59
66824933,287418,Withdrawal,2024-04-30 10:49:40,726.35,USD,Completed,2024-01-12 18:56:24
49712997,321155,Deposit,2024-07-19 01:24:38,3635.1,USD,Failed,2024-10-02 12:33:06
11674916,958043,Deposit,2024-09-28 07:05:16,927.95,USD,Completed,2024-07-23 23:35:24
90433053,966665,Transfer,2024-11-01 11:05:04,416.8,USD,Completed,2024-01-07 01:33:05
75743019,255300,Deposit,2024-04-03 19:33:18,1167.44,USD,Pending,2024-01-13 20:36:09
60145519,469638,Transfer,2024-08-16 07:00:51,1136.29,USD,Failed,2024-10-31 18:21:57
28903109,337681,Transfer,2024-09-16 14:17:16,658.96,USD,Pending,2024-07-14 06:23:24
11399211,850367,Deposit,2024-03-07 18:12:04,3356.51,USD,Completed,2024-07-01 16:13:07
36311745,470292,Withdrawal,2024-06-01 15:08:33,702.17,USD,Failed,2024-03-12 17:48:33
15670459,104344,Withdrawal,2024-01-27 07:11:26,138.17,USD,Pending,2024-04-23 10:20:14
58875280,891767,Deposit,2024-08-13 02:17:17,1402.42,USD,Pending,2024-02-06 16:24:05
87940786,249807,Transfer,2024-05-02 01:02:56,1792.69,USD,Failed,2024-04-06 17:09:42
26311998,437911,Withdrawal,2024-08-28 02:12:08,124.82,USD,Pending,2023-12-28 16:31:50
57065351,876136,Deposit,2024-10-19 09:20:43,2936.6,USD,Failed,2024-06-25 13:26:45
17119047,731919,Deposit,2024-06-03 17:25:59,1323.61,USD,Pending,2024-03-09 04:05:02
28676499,650948,Deposit,2024-09-09 02:05:47,1117.24,USD,Pending,2024-02-27 20:29:53
51136414,680458,Deposit,2024-04-09 23:43:02,1770.85,USD,Failed,2024-08-28 15:57:21
48982268,631158,Transfer,2024-10-26 13:31:37,516.0,USD,Failed,2024-06-12 03:26:00
48251794,836570,Withdrawal,2024-01-16 07:05:49,389.18,USD,Failed,2024-05-17 18:48:53
78934807,321132,Deposit,2024-09-30 20:34:11,1901.6,USD,Failed,2024-09-09 21:18:51
38843981,415208,Transfer,2024-08-16 13:55:31,648.83,USD,Failed,2024-05-06 02:12:36
19149470,176079,Withdrawal,2024-06-29 01:24:39,190.92,USD,Completed,2024-02-28 05:11:32
27656632,766130,Transfer,2024-06-15 20:33:33,1224.88,USD,Failed,2024-09-25 21:18:13
86721121,787696,Withdrawal,2024-09-28 19:33:57,987.79,USD,Failed,2024-07-27 19:00:39
91788442,131795,Deposit,2024-10-13 09:20:31,1415.05,USD,Completed,2024-02-20 00:52:59
17504342,796879,Deposit,2024-10-20 06:23:35,600.61,USD,Failed,2024-07-02 19:40:19
59128478,161652,Transfer,2024-01-15 10:52:43,1901.36,USD,Completed,2024-01-05 05:11:23
79543304,595699,Deposit,2024-05-16 12:17:05,2490.65,USD,Failed,2024-07-02 19:18:25
60453072,669187,Transfer,2024-03-16 01:52:14,390.25,USD,Failed,2024-07-25 17:27:35
36624870,924585,Withdrawal,2024-02-19 01:14:48,597.5,USD,Failed,2024-09-01 01:28:51
13864981,861472,Deposit,2024-05-30 14:17:51,3781.96,USD,Pending,2024-05-18 05:06:45
71188770,535866,Deposit,2024-02-25 08:34:17,1817.21,USD,Pending,2024-05-18 09:43:51
34588344,449137,Deposit,2024-08-20 02:10:45,3649.98,USD,Pending,2024-02-13 19:52:16
49681328,360990,Withdrawal,2024-07-15 21:15:28,226.31,USD,Completed,2024-06-18 23:35:34
54832951,919039,Deposit,2024-02-01 00:56:32,3855.65,USD,Completed,2024-03-04 04:33:27
87898734,671020,Withdrawal,2024-05-08 23:27:37,292.14,USD,Failed,2024-04-05 14:13:04
40210914,116120,Transfer,2024-01-29 12:21:39,1013.13,USD,Pending,2023-11-27 17:22:12
27200288,528573,Deposit,2024-06-20 07:27:14,3940.28,USD,Failed,2024-06-23 17:51:24
47366465,656902,Deposit,2024-08-19 08:10:13,849.38,USD,Pending,2024-09-22 00:17:35
29704372,510094,Deposit,2024-01-14 16:33:46,820.83,USD,Completed,2024-05-18 03:23:54
60633343,142982,Withdrawal,2024-07-30 02:26:22,695.27,USD,Failed,2024-11-04 18:37:04
50331262,584701,Withdrawal,2024-06-01 06:07:28,857.66,USD,Pending,2024-06-03 20:42:37
86079534,902361,Transfer,2024-05-30 02:46:57,1189.91,USD,Completed,2024-07-27 11:12:53
14611606,492224,Withdrawal,2023-12-03 18:22:36,394.18,USD,Failed,2023-12-20 12:24:22
95507200,342629,Transfer,2024-03-13 16:38:39,889.34,USD,Failed,2024-08-23 16:01:49
70136866,275206,Deposit,2024-01-07 15:33:03,4647.42,USD,Failed,2024-02-24 03:57:51
40867846,302564,Deposit,2023-11-21 00:03:02,2274.45,USD,Completed,2023-12-10 09:53:56
47729033,912433,Deposit,2024-07-10 03:42:28,4084.99,USD,Pending,2024-05-18 08:19:27
96457642,479458,Deposit,2023-12-07 20:26:23,1691.27,USD,Failed,2024-07-25 12:44:57
69324144,851804,Deposit,2024-08-08 20:19:30,3501.45,USD,Pending,2024-10-15 06:03:01
38959810,187524,Deposit,2024-04-18 00:00:42,2565.02,USD,Failed,2024-08-06 14:19:55
55187290,635312,Transfer,2024-03-06 17:40:12,165.31,USD,Failed,2024-01-26 00:15:34
56008201,636660,Deposit,2023-12-25 21:23:28,3600.31,USD,Completed,2024-08-08 01:25:11
15713680,409045,Transfer,2024-01-14 10:08:54,1775.7,USD,Completed,2024-02-23 13:03:51
77977140,470182,Transfer,2023-11-23 20:20:58,1452.65,USD,Completed,2024-10-30 21:26:50
57474759,534773,Withdrawal,2024-04-14 11:35:04,908.6,USD,Failed,2024-10-01 17:28:59
91894327,305636,Transfer,2024-08-14 10:57:42,850.5,USD,Completed,2024-03-05 17:09:51
93045412,295932,Transfer,2024-07-05 04:00:41,861.48,USD,Pending,2024-02-02 00:35:01
61415767,296894,Deposit,2023-12-16 07:19:01,4816.57,USD,Completed,2024-04-01 02:09:44
74899534,543583,Withdrawal,2024-04-04 09:16:05,660.18,USD,Failed,2024-04-05 19:17:25
55733549,213378,Transfer,2024-06-14 23:49:48,1009.28,USD,Completed,2024-08-22 08:45:03
21583806,994447,Transfer,2024-03-10 23:14:22,1815.8,USD,Failed,2024-02-20 06:38:21
34851389,721680,Transfer,2023-12-11 05:40:36,569.03,USD,Pending,2024-10-01 07:50:52
63101041,830972,Deposit,2024-10-31 16:07:10,1865.74,USD,Failed,2024-10-08 19:00:17
38779459,860020,Deposit,2023-12-24 02:57:32,2024.88,USD,Failed,2023-12-12 00:22:40
13556591,718046,Withdrawal,2024-06-20 22:19:07,881.23,USD,Pending,2024-01-18 22:45:42
18927198,252489,Withdrawal,2024-02-06 23:39:15,803.91,USD,Pending,2024-07-28 16:31:36
50032909,718812,Withdrawal,2024-07-24 22:43:28,746.65,USD,Pending,2024-04-01 22:38:16
28702209,757749,Transfer,2024-04-19 07:51:13,1598.48,USD,Failed,2024-05-11 02:06:13
22666974,576683,Transfer,2024-07-22 22:09:52,1618.06,USD,Pending,2024-07-09 03:47:03
92516672,602027,Deposit,2024-04-30 13:16:08,957.34,USD,Failed,2024-10-27 01:23:07
41996636,631089,Deposit,2023-12-31 10:26:08,4787.91,USD,Completed,2024-08-13 10:29:41
28249538,506421,Withdrawal,2024-01-16 01:02:28,83.88,USD,Failed,2024-06-23 18:17:26
90882459,945525,Withdrawal,2023-12-02 14:32:41,675.67,USD,Pending,2024-04-08 14:36:54
44166367,590207,Withdrawal,2024-01-11 09:35:34,66.67,USD,Failed,2024-02-12 12:06:06
36916804,557303,Deposit,2024-05-31 15:50:18,3091.3,USD,Pending,2024-03-08 06:45:15
23002645,507573,Transfer,2024-10-04 05:30:39,483.98,USD,Pending,2023-12-26 00:29:52
66696304,151722,Deposit,2024-04-27 08:25:41,2186.01,USD,Completed,2023-11-26 23:56:51
96431961,206007,Transfer,2024-07-23 14:38:55,1327.23,USD,Pending,2024-05-05 10:39:28
86644031,865667,Withdrawal,2023-12-04 03:58:51,633.18,USD,Completed,2024-08-21 15:39:24
90702616,643058,Deposit,2024-06-28 03:32:18,4746.41,USD,Pending,2023-12-16 21:35:55
31476207,867343,Withdrawal,2024-05-23 01:17:07,309.93,USD,Completed,2024-07-26 08:34:00
15890900,157090,Transfer,2024-07-22 15:18:23,1092.97,USD,Pending,2024-05-15 16:17:25
41837462,446595,Withdrawal,2024-02-18 16:56:27,515.76,USD,Completed,2024-10-27 17:30:36
83735408,378881,Transfer,2023-12-15 05:50:35,798.56,USD,Pending,2024-04-03 11:20:42
93192769,301530,Withdrawal,2024-02-26 21:22:54,822.78,USD,Failed,2024-07-07 11:37:05
81993210,926734,Deposit,2024-06-11 21:46:57,605.62,USD,Failed,2024-02-11 23:12:14
27712778,216981,Transfer,2024-04-16 16:57:59,1472.81,USD,Pending,2023-12-19 05:44:12
17578121,516222,Transfer,2024-08-01 15:07:10,248.14,USD,Completed,2024-02-23 23:15:16
82020973,437026,Deposit,2024-05-10 07:17:03,117.56,USD,Completed,2024-06-24 16:19:47
73557276,858628,Transfer,2024-05-19 04:03:44,816.0,USD,Pending,2024-01-23 03:21:43
14475536,182848,Withdrawal,2024-09-13 06:01:19,22.78,USD,Pending,2024-05-02 12:56:00
49856232,806464,Transfer,2023-12-02 20:26:16,1233.51,USD,Completed,2024-09-23 17:30:54
29345933,699515,Deposit,2024-01-10 22:34:21,4151.48,USD,Completed,2024-01-27 21:00:48
89261302,279497,Transfer,2024-03-04 08:25:46,844.7,USD,Failed,2024-10-15 12:29:52
16844694,306239,Transfer,2024-05-25 22:15:24,913.48,USD,Completed,2024-01-11 08:27:10
41392500,786398,Deposit,2024-02-13 17:15:51,3728.01,USD,Completed,2024-10-16 06:42:04
53264489,861002,Transfer,2024-06-21 14:24:19,569.05,USD,Pending,2024-01-23 14:18:01
21544770,735107,Withdrawal,2024-02-17 06:26:28,399.04,USD,Pending,2024-03-05 21:44:10
49935810,653369,Withdrawal,2024-09-01 12:06:57,183.6,USD,Failed,2024-07-24 22:43:27
80497274,940588,Withdrawal,2024-04-02 06:49:13,393.02,USD,Failed,2023-12-26 17:14:59
51680381,619588,Transfer,2024-04-07 06:41:30,1123.49,USD,Pending,2024-11-04 14:35:21
41816030,762520,Deposit,2024-06-03 12:35:34,3281.98,USD,Completed,2024-10-23 01:04:41
92227879,327393,Transfer,2024-10-07 23:36:20,748.79,USD,Failed,2024-09-21 21:14:32
10001261,842932,Withdrawal,2024-01-09 02:04:30,152.81,USD,Completed,2024-04-18 05:59:46
84271992,457219,Withdrawal,2024-01-03 15:17:33,648.93,USD,Pending,2024-03-10 12:26:14
80039242,445508,Withdrawal,2023-12-23 07:09:43,66.38,USD,Completed,2024-06-10 18:55:45
36964399,881999,Withdrawal,2024-06-20 14:15:16,429.27,USD,Pending,2024-10-08 02:13:15
95034832,979735,Transfer,2024-08-25 18:25:11,1668.92,USD,Pending,2024-04-19 23:06:38
42917361,470292,Transfer,2024-07-06 04:40:04,265.3,USD,Failed,2024-05-04 03:52:31
19799079,737304,Withdrawal,2023-12-01 21:09:52,414.05,USD,Failed,2024-07-05 13:00:23
86865254,427190,Withdrawal,2024-01-26 01:12:28,362.39,USD,Completed,2024-07-11 18:10:29
80190603,994447,Deposit,2024-11-12 20:13:57,4765.64,USD,Pending,2024-05-28 23:59:27
28793038,923337,Deposit,2024-03-22 09:46:00,4006.13,USD,Completed,2024-06-04 12:05:43
16582302,666133,Transfer,2024-03-21 04:33:59,83.57,USD,Pending,2024-01-28 03:12:11
61917019,317126,Withdrawal,2024-01-25 03:56:20,450.0,USD,Failed,2024-10-05 16:01:24
56400114,248631,Withdrawal,2024-01-29 06:11:32,789.38,USD,Failed,2024-01-05 15:00:00
49800502,174263,Deposit,2024-04-25 22:35:41,2295.01,USD,Pending,2024-09-22 14:39:15
50450338,265825,Deposit,2024-10-06 09:07:15,1914.38,USD,Pending,2024-08-03 23:18:08
43604801,219817,Transfer,2024-09-26 20:05:50,1095.98,USD,Pending,2024-04-02 01:02:15
33162009,549769,Withdrawal,2024-08-10 08:39:34,505.54,USD,Completed,2024-02-10 19:01:40
11759283,855890,Deposit,2024-02-14 01:21:59,639.51,USD,Pending,2024-06-02 07:26:08
42090459,663549,Deposit,2024-03-29 05:08:11,3315.22,USD,Failed,2024-04-18 03:22:52
17213404,777417,Withdrawal,2024-04-04 18:07:26,478.17,USD,Completed,2024-02-09 19:50:31
85161372,422292,Withdrawal,2024-02-18 02:39:28,257.17,USD,Failed,2024-08-08 17:49:16
99453671,991678,Withdrawal,2024-06-23 20:28:41,489.22,USD,Pending,2024-02-01 08:12:01
63762197,201488,Transfer,2024-03-22 14:16:23,1156.55,USD,Failed,2024-07-08 09:22:20
31716551,326241,Deposit,2024-05-11 18:53:17,2946.89,USD,Failed,2024-01-23 00:41:41
63537745,882932,Withdrawal,2024-05-31 05:36:32,176.76,USD,Completed,2024-10-08 03:02:16
12754105,525042,Deposit,2024-10-25 04:00:25,3613.52,USD,Pending,2024-02-21 10:33:55
50383269,862534,Deposit,2024-02-27 07:11:10,3506.54,USD,Completed,2024-04-14 10:40:18
88008010,793867,Withdrawal,2024-11-06 21:45:04,831.85,USD,Failed,2024-07-08 20:44:39
36557440,956748,Transfer,2024-08-14 21:22:51,219.41,USD,Pending,2024-04-26 03:17:04
83182141,483592,Transfer,2024-03-06 06:18:06,1919.87,USD,Failed,2024-03-25 22:37:42
95722803,582360,Deposit,2024-07-17 13:15:25,3138.01,USD,Completed,2024-04-21 03:54:03
40101074,883721,Transfer,2024-03-25 11:18:13,1454.53,USD,Completed,2024-08-12 05:58:35
72161465,620697,Deposit,2024-03-05 02:25:06,1930.31,USD,Failed,2024-05-25 14:05:01
64916521,842906,Transfer,2024-01-28 23:52:44,385.86,USD,Pending,2024-06-30 15:47:56
78586319,527627,Deposit,2023-12-02 08:00:56,2076.77,USD,Failed,2024-04-11 06:26:11
29395913,757015,Deposit,2024-04-06 07:39:13,2230.32,USD,Pending,2024-10-04 08:56:14
50820447,605731,Deposit,2024-05-25 19:55:55,2731.0,USD,Failed,2024-06-23 10:40:46
60968170,790441,Withdrawal,2024-09-19 22:30:44,679.58,USD,Failed,2023-12-08 22:02:17
80145232,376878,Withdrawal,2024-03-25 00:43:59,644.9,USD,Pending,2023-12-06 19:09:19
10426869,679548,Transfer,2024-03-10 23:08:54,1827.38,USD,Completed,2024-06-11 12:56:34
90076069,798069,Deposit,2024-07-09 10:59:54,3952.15,USD,Completed,2024-07-25 04:00:15
38852076,410943,Withdrawal,2024-11-13 18:07:03,654.25,USD,Pending,2024-04-14 22:12:37
97302208,215825,Withdrawal,2024-11-02 05:05:40,143.17,USD,Completed,2023-12-24 00:18:18
82588072,746757,Withdrawal,2024-08-03 17:40:47,521.55,USD,Completed,2024-11-16 12:44:31
37361263,918539,Deposit,2024-02-25 09:39:18,1308.42,USD,Completed,2024-01-22 05:20:13
57243030,811439,Withdrawal,2024-08-13 13:54:47,744.14,USD,Completed,2024-02-16 15:01:45
11238478,558257,Transfer,2024-03-17 05:26:06,1335.91,USD,Pending,2024-05-28 09:58:18
32041948,946257,Deposit,2024-05-28 08:44:27,1420.09,USD,Completed,2024-07-30 21:21:39
26573759,272634,Transfer,2023-12-24 18:49:00,1976.69,USD,Pending,2024-10-14 16:41:36
35956814,556571,Deposit,2023-12-21 06:17:35,656.4,USD,Failed,2024-01-09 20:22:02
48513016,737141,Transfer,2023-12-24 07:31:46,96.63,USD,Pending,2024-04-23 22:40:41
82033259,923417,Deposit,2024-03-27 13:46:02,169.44,USD,Completed,2024-09-21 22:02:00
23068259,753677,Deposit,2024-06-26 08:08:25,3502.63,USD,Completed,2024-01-05 15:25:01
83890049,926615,Withdrawal,2023-12-30 14:09:26,482.91,USD,Pending,2024-08-03 12:22:01
44424112,575128,Deposit,2024-08-25 12:35:09,3623.85,USD,Completed,2024-02-14 21:19:14
72068918,312934,Deposit,2024-01-16 01:03:46,649.64,USD,Failed,2024-05-05 05:18:51
97297402,668454,Transfer,2024-02-18 19:23:30,1192.55,USD,Pending,2024-02-18 14:37:21
83212598,369435,Withdrawal,2024-08-21 19:54:43,513.46,USD,Pending,2024-09-01 06:41:03
76699711,751864,Transfer,2024-05-19 22:37:01,1472.4,USD,Pending,2024-02-02 00:59:55
53009416,710515,Withdrawal,2024-04-11 13:27:30,103.31,USD,Failed,2024-04-13 22:17:48
53091141,331573,Transfer,2024-05-05 12:48:29,1875.41,USD,Completed,2024-06-22 06:21:33
75870629,293996,Transfer,2023-11-27 13:16:27,864.5,USD,Completed,2024-04-08 21:48:49
68978298,788119,Deposit,2024-08-19 20:26:21,1244.36,USD,Pending,2024-10-26 15:38:45
65731005,562698,Transfer,2024-10-17 16:13:28,883.48,USD,Failed,2023-12-14 17:05:26
74794548,716536,Transfer,2024-11-02 01:32:01,566.46,USD,Pending,2024-10-02 21:05:49
45526946,105756,Withdrawal,2024-04-20 03:32:11,56.69,USD,Failed,2024-05-18 23:59:14
89525131,972747,Deposit,2024-03-26 08:28:30,3979.06,USD,Pending,2024-06-02 23:50:59
91956995,960268,Deposit,2024-01-09 18:46:32,2037.21,USD,Completed,2024-03-22 11:58:06
14443855,677206,Withdrawal,2024-09-26 20:10:21,447.07,USD,Pending,2023-12-27 18:02:33
73024375,598423,Withdrawal,2024-08-22 20:07:00,296.79,USD,Completed,2024-09-27 10:37:19
64467460,641022,Deposit,2024-07-04 06:43:14,2648.19,USD,Pending,2024-03-29 20:10:39
23685335,423090,Deposit,2024-03-15 12:25:05,2417.0,USD,Pending,2024-06-05 18:56:47
24492629,607957,Withdrawal,2024-05-08 16:08:52,564.45,USD,Pending,2024-02-29 04:12:49
51307455,460327,Deposit,2024-10-02 01:29:10,3079.91,USD,Failed,2024-04-10 14:47:56
13753269,232128,Transfer,2024-08-26 05:12:59,464.45,USD,Completed,2024-08-31 09:40:20
99758184,456132,Withdrawal,2024-02-27 13:39:46,40.67,USD,Completed,2024-01-18 23:26:25
87994035,478303,Transfer,2024-10-11 21:45:43,1868.31,USD,Pending,2024-02-10 10:05:40
40565250,572488,Withdrawal,2024-10-26 22:23:59,409.02,USD,Completed,2024-06-25 03:13:27
10126803,829114,Transfer,2024-01-27 00:13:53,340.66,USD,Failed,2024-01-05 00:16:16
43658430,986112,Deposit,2024-07-18 12:45:25,3337.27,USD,Completed,2024-10-27 17:19:42
91250842,436604,Transfer,2024-04-12 14:16:40,1861.25,USD,Completed,2024-05-18 10:27:18
24081907,657964,Withdrawal,2024-07-20 23:36:28,225.99,USD,Failed,2024-07-03 18:23:41
54474029,787325,Deposit,2024-08-18 18:12:16,1648.71,USD,Completed,2024-09-18 08:27:54
16184049,547515,Deposit,2024-03-23 06:56:54,980.73,USD,Failed,2024-09-11 09:16:41
85448017,155631,Transfer,2024-08-21 09:07:18,211.26,USD,Failed,2023-12-07 06:50:21
28451662,505489,Transfer,2023-12-08 07:31:25,593.86,USD,Failed,2024-08-18 05:50:07
15571522,966903,Transfer,2024-11-11 03:01:35,1045.49,USD,Failed,2023-12-22 12:53:34
19109295,863210,Transfer,2024-06-28 10:43:27,646.29,USD,Completed,2024-05-04 09:30:54
72921774,582011,Transfer,2024-03-11 19:28:03,1563.64,USD,Completed,2024-09-21 12:08:11
53944682,382983,Withdrawal,2024-06-18 12:04:45,887.67,USD,Failed,2024-01-25 04:52:30
40123661,236151,Transfer,2024-01-09 19:35:14,859.34,USD,Failed,2024-08-18 03:59:27
46533910,383808,Transfer,2024-09-15 00:46:36,672.36,USD,Pending,2024-10-25 06:23:01
45689218,375335,Deposit,2023-12-07 19:00:00,373.32,USD,Pending,2024-08-07 19:06:29
85178001,523598,Transfer,2024-03-23 01:26:58,1516.14,USD,Pending,2024-07-19 09:41:32
52153090,582508,Withdrawal,2023-12-24 17:15:35,776.87,USD,Pending,2024-05-31 00:06:19
17752038,743596,Transfer,2023-12-15 19:44:08,1952.69,USD,Completed,2024-11-05 18:21:56
76980097,828351,Deposit,2023-12-12 05:01:02,1777.71,USD,Pending,2024-11-08 12:29:51
12995519,295373,Deposit,2023-11-21 03:28:57,1436.97,USD,Pending,2024-04-03 11:07:19
62480768,700462,Deposit,2024-05-29 10:20:05,3393.88,USD,Pending,2024-07-03 10:45:11
72870435,297560,Transfer,2023-12-03 20:44:23,1896.06,USD,Completed,2024-06-19 00:21:26
45225198,288979,Transfer,2024-07-08 16:25:17,254.24,USD,Completed,2024-06-13 23:26:39
84997469,910824,Withdrawal,2024-07-28 16:20:02,362.45,USD,Pending,2024-07-09 12:29:19
42193775,219227,Transfer,2023-12-11 04:58:45,1113.18,USD,Completed,2023-11-27 14:02:56
12651683,340083,Transfer,2024-02-18 20:02:10,1054.23,USD,Pending,2024-01-27 02:27:47
16011050,832170,Withdrawal,2024-10-24 00:18:59,258.28,USD,Completed,2024-01-07 20:49:31
78327764,647654,Deposit,2024-07-08 15:30:00,4967.92,USD,Failed,2024-09-26 21:30:53
97550127,711429,Deposit,2024-05-01 18:56:49,3842.8,USD,Completed,2024-11-15 03:41:35
97617977,169549,Deposit,2024-05-04 14:11:30,2696.03,USD,Failed,2024-04-22 11:44:34
21596860,612544,Deposit,2024-08-15 10:19:26,4705.55,USD,Failed,2024-02-14 12:44:12
85058973,368581,Transfer,2024-03-30 01:52:53,1938.37,USD,Failed,2024-01-02 12:04:36
18058081,793428,Deposit,2024-06-21 20:55:37,1650.08,USD,Completed,2024-08-23 06:00:30
51454536,192307,Deposit,2024-07-27 00:02:08,2062.73,USD,Failed,2024-03-12 00:07:16
41790324,447089,Deposit,2023-11-23 02:51:49,4630.16,USD,Pending,2024-04-17 10:36:37
91092385,438348,Deposit,2024-01-19 20:35:07,1114.0,USD,Pending,2024-03-02 13:29:59
22591961,765432,Withdrawal,2024-06-16 02:41:38,241.26,USD,Failed,2024-11-10 02:47:36
57681174,737517,Deposit,2024-11-14 03:55:51,1236.71,USD,Failed,2024-03-20 19:19:28
49086246,414840,Transfer,2024-04-25 13:07:00,628.05,USD,Failed,2024-05-02 20:40:34
17602956,630445,Transfer,2024-03-07 00:22:39,962.98,USD,Failed,2024-09-25 01:21:55
92104889,764509,Transfer,2024-07-16 17:16:25,1435.27,USD,Completed,2024-10-29 09:09:57
16222169,549693,Deposit,2024-07-11 02:54:01,4793.36,USD,Completed,2024-07-04 21:39:31
13967380,576804,Deposit,2024-09-06 02:10:01,1073.65,USD,Completed,2024-04-29 05:59:49
83937015,730957,Deposit,2024-01-30 01:56:10,1921.23,USD,Pending,2023-12-24 12:02:58
67584908,494130,Deposit,2024-04-12 14:40:10,1060.0,USD,Completed,2024-09-13 11:03:39
48559632,351991,Deposit,2024-06-03 12:00:30,1415.56,USD,Pending,2024-04-20 19:59:05
55909495,352882,Withdrawal,2024-03-07 15:50:25,446.89,USD,Failed,2023-12-18 18:58:52
44609485,457009,Withdrawal,2024-05-06 02:11:58,853.4,USD,Pending,2023-11-23 07:10:59
38670620,242547,Withdrawal,2024-01-20 09:51:20,143.53,USD,Failed,2024-03-03 00:41:46
44679997,735844,Transfer,2024-10-15 01:34:26,1793.12,USD,Pending,2024-03-06 11:54:15
38337859,308570,Deposit,2024-06-04 10:07:50,4464.43,USD,Pending,2024-06-13 08:25:54
87931441,557775,Deposit,2024-08-26 01:56:42,3267.16,USD,Pending,2024-05-20 10:03:07
88796753,418624,Deposit,2024-05-31 15:43:50,2044.49,USD,Failed,2024-11-03 05:19:32
25496451,690489,Transfer,2024-09-24 17:02:29,1941.53,USD,Completed,2024-05-29 09:14:45
70084387,339258,Withdrawal,2024-03-05 15:56:18,426.94,USD,Completed,2024-01-01 16:37:27
75497969,287418,Deposit,2024-02-05 14:11:32,1844.39,USD,Failed,2024-02-25 14:23:41
37021700,331404,Deposit,2024-05-27 00:29:34,1345.92,USD,Completed,2024-02-19 13:48:03
27774094,288120,Deposit,2023-12-31 00:58:10,174.54,USD,Pending,2024-11-01 09:27:13
34844793,703149,Withdrawal,2024-10-23 17:13:39,797.95,USD,Pending,2024-08-30 23:09:53
44462742,719258,Withdrawal,2024-06-13 05:14:18,283.56,USD,Pending,2024-07-17 17:42:03
83441547,956086,Deposit,2024-06-12 16:22:22,1755.41,USD,Failed,2023-12-24 08:29:53
39966580,460063,Transfer,2024-09-08 16:06:43,1700.91,USD,Failed,2024-08-22 12:53:21
45243397,950007,Transfer,2024-05-08 19:16:51,592.08,USD,Pending,2024-08-27 23:14:52
88267756,987429,Withdrawal,2024-09-03 09:26:45,282.24,USD,Pending,2024-06-08 09:50:38
95622802,382029,Withdrawal,2023-12-20 20:46:23,763.64,USD,Failed,2024-05-15 04:10:44
62033657,893447,Deposit,2024-02-06 21:57:14,3475.7,USD,Completed,2024-04-02 08:28:10
72209043,705161,Transfer,2024-06-13 07:44:52,505.22,USD,Pending,2023-12-10 19:18:15
63061668,237359,Transfer,2024-07-14 09:56:12,1445.26,USD,Failed,2024-02-08 21:56:21
56949786,461874,Deposit,2024-06-29 19:20:08,1117.44,USD,Completed,2024-08-18 01:55:02
49119680,613123,Transfer,2024-06-20 12:31:00,1309.26,USD,Completed,2023-11-30 18:06:39
12094493,685293,Withdrawal,2024-04-07 08:08:50,435.79,USD,Completed,2024-03-22 16:10:18
94263780,154746,Withdrawal,2024-08-26 10:17:12,370.29,USD,Failed,2024-08-01 19:39:01
76488192,321996,Withdrawal,2024-02-26 08:32:03,140.13,USD,Failed,2024-05-01 04:22:22
58342866,187232,Transfer,2024-07-19 03:30:18,1633.41,USD,Failed,2023-12-23 18:07:44
90938647,487891,Transfer,2024-01-09 20:52:44,1921.25,USD,Failed,2023-12-26 09:54:31
81226101,655601,Withdrawal,2024-09-01 10:30:27,310.36,USD,Failed,2024-08-05 22:34:36
42058204,607855,Transfer,2024-02-14 10:34:43,1248.79,USD,Failed,2024-10-20 21:07:21
61784048,219494,Withdrawal,2024-01-27 04:41:46,117.47,USD,Pending,2024-03-13 05:47:00
63589572,975721,Transfer,2024-08-30 17:44:13,1119.14,USD,Failed,2024-01-31 16:38:09
99467249,127327,Transfer,2024-05-24 23:27:05,684.72,USD,Failed,2024-03-27 00:49:19
38136539,632384,Withdrawal,2024-05-23 03:46:46,95.27,USD,Pending,2024-03-14 17:54:11
27092846,465110,Withdrawal,2024-01-28 22:49:39,39.45,USD,Failed,2024-06-19 18:08:51
25653501,226791,Withdrawal,2024-09-05 11:55:18,435.86,USD,Pending,2023-12-17 20:19:55
20120493,469471,Deposit,2023-12-23 00:08:57,957.57,USD,Completed,2024-07-27 14:03:49
90270000,928280,Deposit,2024-11-10 11:33:44,1409.76,USD,Completed,2024-10-05 08:26:16
